,radius,movement
506,0.06321693302460576,[ -4.78064516 -11.70322581]
507,0.12468845083196312,[  0.7496237  -13.13765394]
508,0.060080230603120906,[  2.63849206 -12.21924603]
509,0.048967625760521556,[  2.35187623 -12.75257845]
510,0.05397675785224819,[  1.66646086 -12.72298827]
511,0.04843823046995752,[ -0.18298555 -13.37510804]
512,0.11422017770573131,[  1.09598764 -12.59457933]
513,0.0572228433335207,[  5.99349255 -12.98184421]
514,0.05767165682321281,[  1.62885619 -12.25739598]
515,0.061981303764539905,[  5.07598099 -12.18679273]
516,0.11194010442871269,[  0.90123457 -13.90740741]
517,0.04278551338295452,[-1.42253521 -7.73239437]
518,0.05515800841350847,[  2.87824134 -13.40236129]
519,0.06522431777218035,[  4.22323232 -12.82020202]
520,0.06239589904724462,[ -2.86388986 -11.68800105]
521,0.10319118481007158,[  1.02415358 -14.01875175]
522,0.06321693302460576,[  3.74579162 -11.91809418]
523,0.06321693302460576,[  3.96349429 -12.85469846]
524,0.11031601682701694,[ -1.41800938 -15.46944788]
525,0.06717173986622077,[ -1.99394958 -12.37159664]
526,0.06717173986622077,[ -5.13213089 -11.37982442]
527,0.11031601682701694,[  0.09907649 -13.236897  ]
528,0.07234617791231317,[  4.59900488 -14.96720053]
529,0.05276907128551534,[  1.33227513 -10.26957672]
530,0.05539123570498819,[ -1.5984833  -13.14654642]
531,0.12016046120624181,[ -0.85301745 -13.38927333]
532,0.055854768771227865,[ -1.12110617 -11.54431024]
533,0.06639962525144012,[ -3.74531968 -13.6916284 ]
534,0.06868993698426523,[  6.16746834 -13.24276038]
535,0.06659349318298727,[ -6.71511628 -12.02325581]
536,0.12270831616495287,[ -0.45359769 -12.59196467]
537,0.05178264652576432,[ -0.98339161 -11.50769231]
538,0.05986527381164558,[  4.01689315 -13.25824674]
539,0.06280775763769725,[  1.42406115 -15.44366899]
540,0.0650263679445921,[  0.11161924 -12.32520325]
541,0.0415628169439877,[ 0.47288872 -9.40563008]
542,0.058778699412617694,[  4.37523168 -12.20071213]
543,0.060720535337452745,[  3.92013783 -14.4386845 ]
544,0.10771441570838683,[  2.33656882 -14.02223092]
545,0.04681413853074089,[  2.9429324  -10.66005268]
546,0.04975115752387231,[ -0.92897727 -10.79261364]
547,0.061981303764539905,[  3.53527111 -13.02819758]
548,0.11182488041008681,[  2.4046227  -11.99280233]
549,0.06561842599764289,[  3.51693165 -13.6637759 ]
550,0.06639962525144012,[  2.36769006 -13.73614289]
551,0.11578951768645235,[ -0.59619731 -12.46140808]
552,0.04817135113612482,[  1.12067183 -10.36382429]
553,0.0572228433335207,[  8.3348212  -15.45471187]
554,0.06601018127508748,[ -3.64666103 -12.4652655 ]
555,0.06601018127508748,[  3.14201183 -13.668208  ]
556,0.06050785329926984,[  4.47050226 -13.6070954 ]
557,0.10759466645990536,[  0.25478994 -15.53941788]
558,0.06029442105290566,[  5.07045607 -11.27581923]
559,0.07358295430319632,[  3.4908046  -12.47372742]
560,0.05515800841350847,[ 4.66522087 -9.7713199 ]
561,0.10578216172353908,[  1.6843318  -14.04951107]
562,0.06659349318298727,[  3.77467385 -15.02793534]
563,0.054688570017718485,[-1.18292282 -9.76141215]
564,0.045416385396362884,[ -1.02978395 -11.68780864]
565,0.11388107697412324,[  0.36386539 -15.83986365]
566,0.05986527381164558,[ -0.98312899 -14.52391326]
567,0.06868993698426523,[  2.22256269 -10.62093356]
568,0.10890466637939827,[  0.18994238 -14.59203772]
569,0.06601018127508748,[  4.66320875 -14.35315707]
570,0.06280775763769725,[  1.93302776 -13.30073848]
571,0.0650263679445921,[ -1.79870181 -12.09602675]
572,0.1144456866670414,[ -0.8707325  -14.35800766]
573,0.03554394376350865,[ -3.32626031 -12.28936343]
574,0.06321693302460576,[  3.61472291 -13.30372208]
575,0.04598058572955262,[ -0.02021823 -10.44736842]
576,0.06093247502315768,[ -3.20873016 -11.73511905]
577,0.05252420188403545,[ -0.26496147 -11.03976062]
578,0.10795351570449638,[  1.71856104 -14.22718024]
579,0.0611436800759377,[  2.98456959 -13.73768296]
580,0.05373739189297661,[  0.4933414 -12.5901937]
581,0.060720535337452745,[  1.48844533 -14.31019312]
582,0.07054174969981393,[  2.69792157 -14.32892723]
583,0.1112469701826786,[  3.16266026 -14.35689103]
584,0.07531455484695604,[  3.34167797 -15.039801  ]
585,0.05373739189297661,[-3.15059524 -9.6625    ]
586,0.11810443481283796,[ -2.43362508 -13.57775286]
587,0.0572228433335207,[ -0.28803844 -12.87575266]
588,0.09238076833667065,[ 0.04679307 -4.03432649]
589,0.058778699412617694,[ -3.59145876 -10.33238915]
590,0.04763310685561104,[ 1.01215645 -9.86760042]
591,0.11886605582724658,[  1.78832117 -15.53588808]
592,0.059215721782315864,[  3.09198202 -13.51807793]
593,0.061354158082476434,[  2.23816047 -11.36497065]
594,0.058778699412617694,[  2.64719167 -13.42831893]
595,0.11422017770573131,[  2.65515698 -12.87302061]
596,0.05811700441605883,[-3.21559433 -7.7910578 ]
597,0.06382577789091295,[  2.07790332 -14.39461388]
598,0.060080230603120906,[ -0.91958373 -13.4371334 ]
599,0.05026672733058051,[  0.36791383 -10.67573696]
600,0.10831117604062658,[  2.91624853 -14.55275416]
601,0.06093247502315768,[  3.76068376 -13.06891026]
602,0.054923790759230956,[ -1.36648352 -15.37106227]
603,0.1161230455525686,[ -0.46395253 -14.45161555]
604,0.05445233318969914,[  2.17898551 -12.13949275]
605,0.060080230603120906,[  0.98510079 -12.88851884]
606,0.11113102750377545,[  2.11079875 -14.64701051]
607,0.0556234850913393,[  6.74924242 -12.16363636]
608,0.06999135052539376,[ -5.43022556 -12.58721805]
609,0.12144107067490549,[  0.6438107  -14.43979815]
610,0.05699711131620415,[ -2.42063492 -14.20114087]
611,0.04062165001543845,[  0.73520833 -10.13354167]
612,0.06793507959647048,[ -4.43809799 -12.75829962]
613,0.10418582163016926,[  1.40904494 -12.6889243 ]
614,0.043680080789596086,[  1.15377446 -10.11416589]
615,0.05421506699268316,[  1.22587719 -12.13815789]
616,0.04653794651243769,[  0.52212885 -10.48879552]
617,0.10066160443231871,[  2.30855335 -11.10593646]
618,0.0688773587159323,[ -4.44473684 -10.4215103 ]
619,0.06280775763769725,[ -3.32403218 -18.1938914 ]
620,0.05301280963235855,[-0.76811459 -9.98108968]
621,0.12291825355739401,[  0.82553665 -14.23365003]
622,0.059215721782315864,[  3.62852941 -12.64052941]
623,0.06402743961897149,[ -7.00829653 -12.16526161]
624,0.11534331364642562,[ -1.15985375 -15.46897227]
625,0.05373739189297661,[ -3.61904762 -12.91369048]
626,0.05855896518773173,[  2.89644324 -12.72095131]
627,0.058338403329857166,[ -2.68951324 -13.2353257 ]
628,0.12026769947944306,[ -0.92442915 -13.26432281]
629,0.03696625949953569,[  2.59079107 -11.28353817]
630,0.05631448655585085,[  3.26922184 -11.72497096]
631,0.06239589904724462,[ -5.53388313 -12.30446916]
632,0.11410725609858453,[ -0.49816502 -13.64013201]
633,0.05373739189297661,[ -1.94211823 -13.27185961]
634,0.04062165001543845,[ 3.39094388 -9.42155612]
635,0.06321693302460576,[ -3.64608295 -13.83850021]
636,0.049491358580910555,[ 2.83157895 -9.8096757 ]
637,0.06260216704471842,[ -1.88846154 -10.25145074]
638,0.11410725609858453,[ -3.62496655 -16.87762911]
639,0.06050785329926984,[  0.44652431 -12.79068605]
640,0.10492561190404735,[  1.22035593 -14.57617869]
641,0.05052253929987899,[  1.3246892  -10.90608003]
642,0.045699356267368256,[  1.36392114 -10.63294638]
643,0.06697954565294054,[ -3.36165099 -14.78683386]
644,0.10294102399405484,[  0.725042   -14.49592681]
645,0.06812457809454432,[  1.41666667 -11.1031746 ]
646,0.06422846818149976,[  3.30592949 -13.32451923]
647,0.10040514132915124,[  0.96130045 -15.61125854]
648,0.05421506699268316,[ -1.0997552  -10.57690738]
649,0.0710878875270173,[ -2.5441815  -14.07132002]
650,0.11331365402669595,[  1.68702452 -16.06117152]
651,0.0596495423935709,[  1.60559006 -12.04046678]
652,0.05397675785224819,[  3.01561263 -12.58479027]
653,0.12448149890370502,[ -0.74248593 -15.53552911]
654,0.06620518962098663,[ -1.53632611 -11.8120399 ]
655,0.10104507859975798,[  1.57551543 -16.03559568]
656,0.06362347697665749,[  4.95316141 -13.65997359]
657,0.0572228433335207,[  1.3023499  -10.62321604]
658,0.10406201193505993,[ -0.84889663 -13.35470383]
659,0.06442886950523666,[ -4.23302634 -12.68644249]
660,0.06678679835935736,[  4.42254016 -11.01797975]
661,0.11008204834130271,[ -6.54505525 -15.29347092]
662,0.06362347697665749,[  6.52870546 -12.58491134]
663,0.06050785329926984,[  2.78993964 -11.43410463]
664,0.11656626489481196,[  1.84726868 -17.00045428]
665,0.05631448655585085,[  3.91712171 -12.04441209]
666,0.05178264652576432,[  2.17889463 -12.25808016]
667,0.11590080028559833,[ -4.05135144 -12.70121299]
668,0.0556234850913393,[ -5.39333333 -12.06666667]
669,0.05515800841350847,[ -2.58243451 -12.67257319]
670,0.05943302791362329,[ -3.1631085  -14.24652873]
671,0.05227818553444664,[  1.43785256 -11.97850613]
672,0.08676788246822102,[  4.25043845 -14.78039532]
673,0.06029442105290566,[  2.41985816 -13.30244287]
674,0.05515800841350847,[ -1.63466535 -12.81986886]
675,0.10819208730088682,[  1.80785299 -14.23709954]
676,0.06239589904724462,[  2.17480271 -15.45572431]
677,0.10687335330162032,[ -0.7651624  -13.04235459]
678,0.058997615251972266,[  1.22858892 -10.96406489]
679,0.060720535337452745,[  0.91514823 -11.9986211 ]
680,0.08911338306064476,[ -1.68247308 -16.13820069]
681,0.07445378880816418,[  0.81692683 -13.20157163]
682,0.05178264652576432,[  0.03453689 -11.22527473]
683,0.1050484037680709,[ -2.52383894 -15.02019551]
684,0.06659349318298727,[  0.83956101 -12.2603214 ]
685,0.062188946904840385,[-0.58578947 -8.11114035]
686,0.05539123570498819,[  3.09780962 -12.02527896]
687,0.04681413853074089,[ 0.57659847 -9.52992327]
688,0.11159407545729497,[  4.60831368 -13.25060617]
689,0.06382577789091295,[ -6.24132829 -11.06781193]
690,0.10066160443231871,[  0.1554859  -16.54704009]
691,0.05301280963235855,[  1.10356228 -11.91941483]
692,0.05767165682321281,[ -2.73595707 -12.64967203]
693,0.060720535337452745,[  2.52212787 -13.16503497]
694,0.11285766161744713,[ -1.47323618 -14.13098429]
695,0.04763310685561104,[  2.51212121 -10.81161616]
696,0.06717173986622077,[  3.35428571 -13.85142857]
697,0.12805487923794298,[  0.55255401 -14.01256768]
698,0.05811700441605883,[  1.64750786 -12.25742511]
699,0.06362347697665749,[ -4.1768807  -10.76592357]
700,0.11031601682701694,[  0.06752805 -16.09633223]
701,0.06462864942503209,[  3.43209877 -12.2962963 ]
702,0.10651086490865753,[  0.24129163 -14.42108461]
703,0.06093247502315768,[  1.57777778 -10.08472222]
704,0.043680080789596086,[  2.1002457  -11.43341523]
705,0.059215721782315864,[ -0.75790167 -13.37071993]
706,0.11478311939929704,[  2.52598903 -15.10466214]
707,0.04030304391973246,[  0.43510738 -10.9945845 ]
708,0.057894758843226174,[ -6.0032967  -11.44785215]
709,0.06717173986622077,[ -3.44516546 -12.29004036]
710,0.1038139495752415,[ -1.0253978  -13.52477653]
711,0.05227818553444664,[  2.73549965 -11.58169113]
712,0.034811000225527716,[ 0.5587234  -7.95106383]
713,0.057894758843226174,[ -1.71939328 -12.03521127]
714,0.10529355790256793,[ -0.16423935 -15.22123114]
715,0.052031005967529964,[  1.34972678 -12.34722873]
716,0.05767165682321281,[ -4.39447538 -11.6996397 ]
717,0.1061471386390026,[  2.9379931 -15.1253885]
718,0.06093247502315768,[  5.25131027 -10.89412998]
719,0.06925068046773973,[ -1.64909977 -10.75675169]
720,0.061354158082476434,[  1.5632367  -12.90187958]
721,0.10467959606282876,[ -3.12486308 -12.93364604]
722,0.0596495423935709,[  0.94771939 -13.54525651]
723,0.11159407545729497,[  2.8264045  -12.77581323]
724,0.06156391649976791,[  0.32052509 -11.04528061]
725,0.05397675785224819,[  2.94540273 -11.72618869]
726,0.058338403329857166,[  1.90019763 -11.87121212]
727,0.11228506704746523,[ -0.07315368 -14.20554736]
728,0.05539123570498819,[  1.50935213 -11.14705882]
729,0.05227818553444664,[  0.80883813 -11.50844091]
730,0.06260216704471842,[ -0.33364662 -12.41315789]
731,0.1139942226324083,[  0.70988301 -15.31717815]
732,0.0611436800759377,[  3.68280491 -12.61962509]
733,0.06462864942503209,[  4.62718379 -12.68017703]
734,0.1125144545532508,[  1.63904482 -14.02497476]
735,0.05128231936691707,[  2.89680836 -11.96701016]
736,0.054688570017718485,[  3.12561576 -11.84852217]
737,0.12270831616495287,[ -1.26481771 -13.5265748 ]
738,0.07393251899907138,[  5.23185126 -15.08365767]
739,0.06442886950523666,[ -1.99171843 -13.56345535]
740,0.10129992157347922,[  1.70326833 -14.3416886 ]
741,0.05227818553444664,[  1.42872117 -11.49301188]
742,0.06542166865517303,[  2.04190957 -12.7962819 ]
743,0.06868993698426523,[ -0.35790823 -11.72708123]
744,0.07514319045006182,[  1.31609396 -13.96207724]
745,0.12175911854563522,[-1.05516989e-02 -1.45176032e+01]
746,0.06755448792061862,[ -2.24374496 -14.49178485]
747,0.05855896518773173,[  1.80977444 -12.29360902]
748,0.12101570659853968,[  2.61524177 -12.72299052]
749,0.06442886950523666,[ -4.59256838 -12.40928408]
750,0.05103031627248249,[  5.50051485 -11.488     ]
751,0.045699356267368256,[ 0.96450617 -9.80246914]
752,0.0688773587159323,[ -1.206948   -12.19266837]
753,0.09898271716182111,[  0.32982456 -15.03377193]
754,0.060080230603120906,[ -5.75154845 -12.19110889]
755,0.043680080789596086,[  1.35585586 -12.43243243]
756,0.05986527381164558,[ -4.12234576 -12.3794201 ]
757,0.05153309015022644,[  0.49643061 -13.53169617]
758,0.10843013398536631,[  2.82484318 -13.73800598]
759,0.056085098691793525,[ -0.82637854 -12.63859911]
760,0.048967625760521556,[  3.63573759 -10.73674036]
761,0.061772962658199274,[ -6.02830389 -13.17652692]
762,0.11228506704746523,[ -0.05112474 -14.16360341]
763,0.06402743961897149,[  1.84564241 -11.78875112]
764,0.06280775763769725,[  1.25776703 -11.07390993]
765,0.062188946904840385,[ -3.0150211  -11.93189873]
766,0.061354158082476434,[ -4.64316033 -13.93295389]
767,0.07717445354769223,[  7.41125541 -13.74760857]
768,0.04843823046995752,[ 0.01549053 -9.97709519]
769,0.10319118481007158,[  5.70030219 -16.91891435]
770,0.0727016895270106,[ -0.55447154 -11.66841776]
771,0.06868993698426523,[  1.71927818 -11.94408438]
772,0.05767165682321281,[  2.58232558 -12.76341085]
773,0.0688773587159323,[ -5.50859831 -14.03755678]
774,0.11556663101648108,[  2.35219852 -15.41889643]
775,0.06717173986622077,[  0.47296703 -12.99868132]
776,0.0567704817454536,[ -2.84262687 -12.26244776]
777,0.039331743501314846,[  2.40238095 -11.55952381]
778,0.06280775763769725,[ -4.94794256 -13.26364724]
779,0.056085098691793525,[  2.19493942 -12.99346638]
780,0.1245850178396022,[ -0.93829252 -12.64191474]
781,0.07479928388328654,[  0.75934052 -10.88515982]
782,0.11019909467775947,[ -1.19313502 -13.96325403]
783,0.06442886950523666,[ -0.18082738 -13.27325286]
784,0.06850200246796762,[  4.22527473 -11.87912088]
785,0.052031005967529964,[ -4.40988731 -10.39716467]
786,0.03867065871292404,[ 0.14894636 -8.62260536]
787,0.05943302791362329,[  4.50933803 -12.12011075]
788,0.03799807421080277,[-0.04632505 -8.03856108]
789,0.06620518962098663,[  0.94355444 -12.91864831]
790,0.11043281518352945,[ -1.3969332  -14.32929506]
791,0.0596495423935709,[ -4.44095985 -13.62568306]
792,0.05276907128551534,[ -3.42592593 -10.35582011]
793,0.06678679835935736,[  4.25959893 -11.05111893]
794,0.06321693302460576,[  0.83802334 -13.37144818]
795,0.11534331364642562,[  2.44773071 -15.53731223]
796,0.05000960683454773,[  4.2778252  -12.47015562]
797,0.06697954565294054,[ -3.64201452 -12.2850121 ]
798,0.06522431777218035,[  4.33380355 -12.16985371]
799,0.06717173986622077,[ -1.03018563 -11.77404358]
800,0.039331743501314846,[ 0.24892473 -8.56129032]
801,0.13064613548416662,[  0.1928268  -13.01842206]
802,0.0688773587159323,[  4.29741379 -11.00056222]
803,0.06943658866927348,[  1.28169634 -14.39656806]
804,0.0710878875270173,[ -7.33163265 -12.79631853]
805,0.039331743501314846,[ 1.78188406 -7.90797101]
806,0.11601197613877214,[ -0.13851996 -14.84928855]
807,0.03765727742347802,[ -0.29936994 -12.86174617]
808,0.058338403329857166,[ -0.78465506 -12.63845906]
809,0.10529355790256793,[  2.40591528 -12.50197819]
810,0.054688570017718485,[  0.01661442 -11.79059561]
811,0.06422846818149976,[ -4.16988636 -15.07386364]
812,0.07323172101230795,[  2.06562608 -16.12991549]
813,0.03833584151300923,[ -0.94105263 -10.75122807]
814,0.10783403197590292,[ -0.26735033 -13.68070953]
815,0.05811700441605883,[ -0.86253802 -12.10864949]
816,0.06029442105290566,[ -0.82269504 -12.80851064]
817,0.06601018127508748,[  0.44792227 -12.29384077]
818,0.07198891065267134,[ -6.36015943 -12.18778268]
819,0.11634486628109422,[  0.92146597 -14.86702568]
820,0.04248313847471833,[  1.27044335 -11.16748768]
821,0.06280775763769725,[ -0.62895928 -12.60802596]
822,0.058778699412617694,[ -3.86502271 -11.84090417]
823,0.0596495423935709,[  1.70812268 -14.82288507]
824,0.1192990847871418,[  3.86315058 -12.37757497]
825,0.043974226071262786,[  1.04224422 -11.65042904]
826,0.06422846818149976,[  3.36851266 -12.87871835]
827,0.061354158082476434,[ -3.39945599 -14.68883136]
828,0.11331365402669595,[  0.80753382 -13.87460035]
829,0.07035876171402046,[ -4.20506841 -13.75147699]
830,0.054688570017718485,[  3.51893604 -10.53389331]
831,0.10914115887587877,[  1.9557464  -12.77042313]
832,0.0650263679445921,[ -4.96258503 -15.41878215]
833,0.06831355093493936,[ -0.58091353 -11.92204163]
834,0.06639962525144012,[  0.13101904 -11.77718676]
835,0.12323248906007891,[ -1.35589893 -14.06251388]
836,0.07700722809973112,[ -0.92147676 -12.95146177]
837,0.07180961047225788,[ -0.54722222 -15.70166667]
838,0.1080728673337662,[  2.16132953 -14.41121077]
839,0.0611436800759377,[  3.77899687 -14.26003135]
840,0.03517938085701023,[  1.07916667 -11.3125    ]
841,0.09526621371122208,[  3.11133487 -14.30957518]
842,0.05855896518773173,[ -4.59366157 -13.08521303]
843,0.05539123570498819,[  3.75210084 -11.56460084]
844,0.04681413853074089,[  0.45972851 -12.37466063]
845,0.07126900345756736,[  4.16830672 -14.18387545]
846,0.12805487923794298,[ -1.64512691 -13.00278065]
847,0.07882719891125002,[  1.14349391 -12.39516338]
848,0.06793507959647048,[ -1.59695065 -11.41460079]
849,0.06717173986622077,[ -3.67530292 -14.86893044]
850,0.05153309015022644,[  3.06223142 -11.56756327]
851,0.10517105226724957,[  3.74794344 -14.92330582]
852,0.05276907128551534,[  1.45809793 -11.45731325]
853,0.06793507959647048,[  3.47486034 -15.22346369]
854,0.06962200045105543,[  0.80165485 -13.45874704]
855,0.0688773587159323,[  4.49616368 -14.48348252]
856,0.12755052564666178,[ -1.72392537 -14.27512656]
857,0.06831355093493936,[  4.33381797 -14.05841814]
858,0.058778699412617694,[ -2.64159846 -14.57891189]
859,0.10914115887587877,[ -0.51736568 -13.96040989]
860,0.06620518962098663,[  1.75213738 -12.89320424]
861,0.05421506699268316,[  2.43157895 -12.09122807]
862,0.09293728402313658,[  3.46125861 -14.44329076]
863,0.07035876171402046,[ -2.27793561 -11.25473485]
864,0.08526918798845304,[  0.40046422 -16.29905867]
865,0.061981303764539905,[  1.70611304 -14.37636452]
866,0.047088710612590415,[-0.79849521 -9.85540356]
867,0.1054159211720996,[  1.73026505 -14.2891282 ]
868,0.06362347697665749,[  3.15833796 -11.30393708]
869,0.07340754772641157,[  1.91765416 -15.57762823]
